Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical
rotta,18,"['nven', 14, 'sng', 3, 'sfg3fn', 1]",rota,6,"['sng', 4, 'nkfo', 1, 'nkeþ', 1]",False,False
skatta,13,"['nkfo', 8, 'nkfe', 4, 'nheþ', 1]",skata,6,"['nven', 6]",True,False
votta,41,"['sng', 20, 'sfg3fn', 7, 'nkfo', 5, 'sfg1en', 5, 'nkfe', 3, 'sbg2en', 1]",vota,4,"['lveosf', 3, 'lkeþvf', 1]",True,False
reitt,29,"['ssg', 27, 'lhensf', 2]",reit,40,"['nkeo', 27, 'nkeþ', 12, 'nkeþs', 1]",True,False
breytta,7,"['lveosf', 5, 'lkeþvf', 1, 'lheovf', 1]",breyta,405,"['sng', 385, 'sfg3fn', 14, 'nven', 6]",True,False
vottur,31,"['nken', 31]",votur,6,"['lkensf', 6]",True,False
skreytti,9,"['sfg3eþ', 7, 'sfg1eþ', 2]",skreyti,1,"['sfg1en', 1]",True,False
veittur,21,"['sþgken', 21]",veitur,2,"['nvfn', 2]",True,False
beittan,5,"['lkeosf', 5]",beitan,3,"['nveng', 3]",True,False
att,11,"['ssg', 11]",at,137,"['e', 65, 'c', 43, 'as', 19, 'nheo', 7, 'sfg3eþ', 1, 'cn', 1, 'nhen', 1]",True,False
vottar,33,"['sfg3en', 24, 'nkfn', 9]",votar,2,"['lvfosf', 2]",True,False
veittir,1,"['sþgkfn', 1]",veitir,157,"['sfg3en', 156, 'svg2en', 1]",True,False
bættir,1,"['lkfnsf', 1]",bætir,205,"['sfg3en', 199, 'sfg2en', 6]",True,False
veittist,21,"['sfm3eþ', 21]",veitist,7,"['sfm3en', 7]",True,False
ónýtta,2,"['lveosf', 2]",ónýta,9,"['lveosf', 3, 'lheovf', 2, 'sng', 2, 'lkfosf', 1, 'lhenvf', 1]",False,False
bretta,8,"['sng', 8]",breta,185,"['nkfes', 151, 'nkfos', 34]",True,False
varðveitti,8,"['sfg3eþ', 6, 'sfg1eþ', 2]",varðveiti,7,"['svg3en', 5, 'sfg1en', 2]",True,False
bættur,7,"['sþgken', 6, 'lkensf', 1]",bætur,36,"['nvfo', 20, 'nvfn', 16]",True,False
ættlið,1,"['nkeo', 1]",ætlið,66,"['sfg2fn', 62, 'sbg2fn', 4]",True,False
spýtti,17,"['sfg1eþ', 10, 'sfg3eþ', 6, 'lkenvf', 1]",spýti,4,"['sfg1en', 4]",True,False
hattar,5,"['nkfn', 3, 'nkee', 2]",hatar,33,"['sfg3en', 27, 'sfg2en', 4, 'nkfn', 2]",False,False
ámáttleg,3,"['lvensf', 1, 'lhfosf', 1, 'lhfnsf', 1]",ámátleg,2,"['lvensf', 1, 'lhfosf', 1]",False,False
nettum,2,"['lkeþsf', 2]",netum,1,"['nhfþ', 1]",True,False
gulleitt,7,"['lhensf', 5, 'lheosf', 2]",gulleit,3,"['lvensf', 2, 'lhfosf', 1]",True,False
gráleitt,4,"['lhensf', 3, 'lheosf', 1]",gráleit,4,"['lhfosf', 2, 'lvensf', 1, 'lhfnsf', 1]",True,False
ámáttlegan,1,"['lkeosf', 1]",ámátlegan,3,"['lkeosf', 3]",False,True
gættu,53,"['sfg3fþ', 30, 'sbg2en', 20, 'nveo', 3]",gætu,481,"['svg3fþ', 481]",True,False
verðmætt,11,"['lhensf', 9, 'lheosf', 2]",verðmæt,26,"['lvensf', 11, 'lhfosf', 8, 'lhfnsf', 7]",True,False
fölleitt,2,"['lheosf', 1, 'lhensf', 1]",fölleit,2,"['lvensf', 2]",True,False
rennblautt,4,"['lhensf', 3, 'lheosf', 1]",rennblaut,1,"['lvensf', 1]",True,False
grýtti,12,"['sfg3eþ', 10, 'sfg1eþ', 1, 'lkenvf', 1]",grýti,2,"['sfg1en', 1, 'svg3en', 1]",True,False
veitta,6,"['lveosf', 6]",veita,429,"['sng', 370, 'sfg3fn', 57, 'nven', 2]",True,False
dökkleitt,5,"['lhensf', 4, 'lheosf', 1]",dökkleit,1,"['lvensf', 1]",True,False
grýttu,3,"['lveovf', 1, 'lvfþvf', 1, 'sfg3fþ', 1]",grýtu,3,"['nveþs', 2, 'nveos', 1]",True,False
hreytti,45,"['sfg3eþ', 43, 'sfg1eþ', 2]",hreyti,4,"['sfg1en', 4]",True,False
mattar,1,"['lvfosf', 1]",matar,37,"['nkee', 27, 'sfg3en', 6, 'nkfþ', 4]",True,False
beittum,7,"['lkeþsf', 5, 'lvfþsf', 2]",beitum,4,"['sfg1fn', 4]",True,False
drifhvítt,2,"['lheosf', 1, 'lhensf', 1]",drifhvít,3,"['lhfnsf', 2, 'lvensf', 1]",True,False
hagnýtt,17,"['lheosf', 5, 'ssg', 4, 'lhfnsf', 3, 'lhensf', 3, 'lvensf', 2]",hagnýt,4,"['lhfnsf', 2, 'lhfosf', 1, 'lvensf', 1]",False,False
vætti,12,"['sfg3eþ', 9, 'svg3eþ', 1, 'nheþ', 1, 'sfg1eþ', 1]",væti,1,"['svg3fn', 1]",True,False
fánýtt,1,"['lhensf', 1]",fánýt,4,"['lvensf', 3, 'lhfnsf', 1]",True,False
lýttir,1,"['lkfnsf', 1]",lýtir,1,"['nken', 1]",True,False
gátta,1,"['nvfe', 1]",gáta,14,"['nven', 12, 'nvfe', 1, 'sng', 1]",False,False
atti,3,"['sfg3eþ', 2, 'sfg1eþ', 1]",ati,3,"['nheþ', 2, 'svg3en', 1]",True,False
þreyttu,7,"['sfg3fþ', 4, 'lheþsf', 2, 'lveovf', 1]",þreytu,59,"['nveþ', 31, 'nveo', 17, 'nvee', 11]",True,False
nýtti,10,"['sfg3eþ', 10]",nýti,7,"['svg3en', 4, 'sfg1en', 2, 'svg3fn', 1]",True,False
skeyttum,3,"['sfg1fþ', 2, 'lkeþsf', 1]",skeytum,8,"['nhfþ', 8]",True,False
einhlítt,4,"['lhensf', 4]",einhlít,4,"['lhfnsf', 2, 'lvensf', 1, 'lhfosf', 1]",True,False
hagnýttar,2,"['lvfnsf', 2]",hagnýtar,2,"['lvfosf', 1, 'lvfnsf', 1]",False,False
hersettu,1,"['svg3fþ', 1]",hersetu,5,"['nveþ', 3, 'nvee', 1, 'nveo', 1]",True,False
þakklátt,5,"['lhensf', 5]",þakklát,69,"['lvensf', 64, 'lhfnsf', 4, 'lhfosf', 1]",True,False
veittum,5,"['sfg1fþ', 4, 'lvfþsf', 1]",veitum,5,"['sfg1fn', 3, 'nvfþ', 2]",True,False
nýttist,7,"['sfm3eþ', 6, 'svm3eþ', 1]",nýtist,22,"['sfm3en', 20, 'svm3en', 2]",True,False
neytti,18,"['sfg3eþ', 10, 'sfg1eþ', 8]",neyti,3,"['sfg1en', 2, 'svg3en', 1]",True,False
háleitt,5,"['lhensf', 4, 'lheosf', 1]",háleit,3,"['lvensf', 3]",True,False
afleitt,8,"['lhensf', 8]",afleit,3,"['lvensf', 2, 'lhfnsf', 1]",True,False
mettur,6,"['lkensf', 6]",metur,12,"['sfg3en', 11, 'sfg2en', 1]",True,False
nýttu,13,"['sfg3fþ', 12, 'sbg2en', 1]",nýtu,1,"['lheþsf', 1]",True,False
nýttur,10,"['sþgken', 10]",nýtur,92,"['sfg3en', 82, 'lkensf', 6, 'sfg2en', 4]",True,False
kyrrsettu,2,"['sfg3fþ', 2]",kyrrsetu,3,"['nveo', 2, 'nvee', 1]",True,False
kyrrsettur,2,"['lkensf', 2]",kyrrsetur,2,"['sfg3en', 1, 'nvfn', 1]",True,False
einsett,16,"['ssg', 16]",einset,1,"['sfg1en', 1]",True,False
hattaði,1,"['sfg3eþ', 1]",hataði,55,"['sfg3eþ', 35, 'sfg1eþ', 19, 'svg3eþ', 1]",False,False
skeytti,16,"['sfg3eþ', 12, 'sfg1eþ', 2, 'svg3eþ', 2]",skeyti,98,"['nheo', 44, 'nheþ', 23, 'nhfo', 15, 'nhen', 7, 'svg3en', 5, 'nhfn', 2, 'sfg1en', 1, 'svg3fn', 1]",True,False
þrættu,2,"['sfg3fþ', 2]",þrætu,1,"['nveþ', 1]",True,False
vítti,2,"['sfg3eþ', 2]",víti,37,"['nheþ', 20, 'nheþs', 3, 'nheos', 3, 'nhens', 3, 'nheo', 3, 'nhfn', 2, 'sfg1en', 1, 'nhen', 1, 'nhfo', 1]",True,False
potti,39,"['nkeþ', 38, 'svg3fn', 1]",poti,1,"['svg3en', 1]",True,False
lött,1,"['lvensf', 1]",löt,6,"['lvensf', 4, 'lhfnsf', 1, 'nven', 1]",False,False
löttu,1,"['sfg3fþ', 1]",lötu,1,"['lkfnvf', 1]",True,False
nýttir,6,"['lkfnsf', 6]",nýtir,26,"['sfg3en', 22, 'lkfnsf', 4]",False,False
ásettu,11,"['lheþsf', 11]",ásetu,5,"['nveo', 3, 'nveþ', 2]",True,False
nóttinni,54,"['nveþg', 54]",nótinni,5,"['nveþg', 5]",False,True
brettar,1,"['sfg3en', 1]",bretar,155,"['nkfns', 154, 'nkfn', 1]",True,False
fetta,7,"['sng', 5, 'sfg3fn', 1, 'lkfosf', 1]",feta,54,"['sng', 25, 'nhfe', 13, 'nkfe', 5, 'x', 4, 'sfg3fn', 3, 'sfg1en', 2, 'nkfo', 1, 'nkeþ', 1]",False,False
beittar,7,"['lvfnsf', 6, 'lvfosf', 1]",beitar,3,"['nvee', 3]",True,False
ýttist,4,"['sfm3eþ', 4]",ýtist,2,"['sfm3en', 2]",True,False
sláttur,7,"['nken', 7]",slátur,16,"['nheo', 10, 'nhen', 6]",True,False
hvattir,8,"['sþgkfn', 8]",hvatir,20,"['nvfo', 11, 'nvfn', 8, 'lkfnsf', 1]",True,False
hatti,8,"['nkeþ', 8]",hati,7,"['svg3en', 4, 'nken', 2, 'svg3fn', 1]",True,False
skott,6,"['nhen', 3, 'nheo', 3]",skot,76,"['nheo', 39, 'nhen', 22, 'nhfo', 8, 'nhfn', 7]",False,False
snatti,3,"['nheþ', 3]",snati,3,"['nken', 2, 'svg3en', 1]",True,False
pottar,4,"['nkfn', 4]",potar,6,"['sfg3en', 6]",True,False
snakahvítt,1,"['lhensf', 1]",snakahvít,1,"['lhfosf', 1]",True,False
brennheitt,5,"['lheosf', 3, 'lhensf', 2]",brennheit,3,"['lvensf', 2, 'lhfnsf', 1]",True,False
fágætt,2,"['lhensf', 1, 'lheosf', 1]",fágæt,3,"['lhfnsf', 2, 'lvensf', 1]",True,False
endurbættur,2,"['lkensf', 2]",endurbætur,16,"['nvfo', 9, 'nvfn', 7]",True,False
gómsætt,6,"['lhensf', 4, 'lheosf', 2]",gómsæt,1,"['lvensf', 1]",True,False
lögmætt,2,"['lhensf', 2]",lögmæt,9,"['lvensf', 6, 'lhfnsf', 2, 'lhfosf', 1]",True,False
ámáttlegt,2,"['lheosf', 2]",ámátlegt,3,"['lhensf', 2, 'lheosf', 1]",False,False
varðveitta,2,"['lkfosf', 1, 'lvenvf', 1]",varðveita,58,"['sng', 55, 'sfg3fn', 3]",True,False
hnýttur,5,"['lkensf', 5]",hnýtur,3,"['sfg3en', 3]",True,False
vottum,6,"['nkfþ', 5, 'sfg1fn', 1]",votum,8,"['lkeþsf', 5, 'lhfþsf', 2, 'lkfþsf', 1]",True,False
hlítti,1,"['sfg1eþ', 1]",hlíti,4,"['svg3en', 2, 'sfg1en', 1, 'svg3fn', 1]",True,False
hljóðlátt,5,"['lhensf', 4, 'lheosf', 1]",hljóðlát,10,"['lvensf', 8, 'lhfnsf', 2]",True,False
furðufljótt,7,"['lhensf', 5, 'lheosf', 2]",furðufljót,2,"['lhfnsf', 2]",True,False
beitta,5,"['lveosf', 2, 'lheþvf', 1, 'lkfosf', 1, 'lhenvf', 1]",beita,211,"['sng', 192, 'sfg3fn', 14, 'nven', 3, 'nkeþ', 2]",True,False
reitti,3,"['sfg3eþ', 3]",reiti,8,"['nheþ', 5, 'nkfo', 3]",True,False
fetti,6,"['sfg3eþ', 4, 'sfg1eþ', 1, 'svg3en', 1]",feti,7,"['nheþ', 5, 'svg1en', 1, 'svg3en', 1]",False,False
sykursætt,1,"['lhensf', 1]",sykursæt,1,"['lvensf', 1]",True,False
bleytti,7,"['sfg3eþ', 7]",bleyti,19,"['nheo', 16, 'nheþ', 1, 'sfg1en', 1, 'svg3en', 1]",True,False
settið,4,"['nheog', 3, 'nheng', 1]",setið,372,"['ssg', 323, 'sþghen', 33, 'nheog', 10, 'nheng', 6]",False,False
sveittir,4,"['lkfnsf', 4]",sveitir,44,"['nvfo', 38, 'nvfn', 5, 'sfg3en', 1]",True,False
hnýtti,19,"['sfg3eþ', 18, 'sfg1eþ', 1]",hnýti,1,"['nheo', 1]",True,False
þreytta,11,"['lveosf', 4, 'lkfosf', 3, 'lheevf', 2, 'lhenvf', 1, 'lheovf', 1]",þreyta,54,"['nven', 27, 'sng', 26, 'sfg3fn', 1]",True,False
ólögmætt,3,"['lhensf', 3]",ólögmæt,11,"['lvensf', 9, 'lhfnsf', 1, 'lhfosf', 1]",True,False
mættra,1,"['lkfesf', 1]",mætra,1,"['lkfesf', 1]",False,True
setts,1,"['lkeesf', 1]",sets,8,"['nhee', 8]",True,False
flettur,5,"['nvfo', 3, 'nvfn', 2]",fletur,2,"['sfg3en', 2]",True,False
þeytta,2,"['lvenvf', 1, 'lkeþvf', 1]",þeyta,17,"['sng', 15, 'sfg3fn', 1, 'nven', 1]",True,False
hvítleitt,4,"['lhensf', 3, 'lheosf', 1]",hvítleit,5,"['lvensf', 4, 'lhfosf', 1]",True,False
brúnleitt,5,"['lheosf', 4, 'lhensf', 1]",brúnleit,3,"['lhfnsf', 2, 'lvensf', 1]",True,False
varðveittir,1,"['lkfnsf', 1]",varðveitir,11,"['sfg3en', 11]",True,False
grænleitt,3,"['lhensf', 3]",grænleit,1,"['lhfnsf', 1]",True,False
rauðleitt,19,"['lhensf', 11, 'lheosf', 8]",rauðleit,9,"['lhfnsf', 6, 'lvensf', 2, 'lhfosf', 1]",True,False
þeytti,33,"['sfg3eþ', 31, 'sfg1eþ', 1, 'lkenvf', 1]",þeyti,5,"['nhen', 3, 'nheo', 1, 'nheþ', 1]",True,False
léttust,1,"['lhfnse', 1]",létust,6,"['sfm3fþ', 6]",True,False
einsleitt,2,"['lhensf', 2]",einsleit,5,"['lvensf', 5]",True,False
mjólkurhvítt,2,"['lheosf', 1, 'lhensf', 1]",mjólkurhvít,4,"['lvensf', 3, 'lhfosf', 1]",True,False
mettast,3,"['snm', 2, 'sfm3en', 1]",metast,7,"['snm', 7]",False,False
hvattar,2,"['sþgvfn', 2]",hvatar,3,"['nkfn', 2, 'sfg3en', 1]",True,False
vætta,1,"['nkfe', 1]",væta,17,"['sng', 15, 'nven', 2]",True,False
skottinu,21,"['nheþg', 21]",skotinu,16,"['nheþg', 16]",False,True
sveittum,6,"['lkeþsf', 3, 'sfg1fþ', 2, 'lvfþsf', 1]",sveitum,35,"['nvfþ', 33, 'sfg1fn', 2]",True,False
örlátt,1,"['lhensf', 1]",örlát,2,"['lvensf', 2]",True,False
flýttum,6,"['sfg1fþ', 6]",flýtum,6,"['sfg1fn', 5, 'svg1fn', 1]",True,False
funheitt,3,"['lheosf', 2, 'lhensf', 1]",funheit,5,"['lvensf', 5]",True,False
þreyttan,3,"['lkeosf', 3]",þreytan,21,"['nveng', 21]",True,False
rýtti,2,"['sfg3eþ', 1, 'sfg1eþ', 1]",rýti,1,"['svg3en', 1]",True,False
alhvítt,2,"['lhensf', 2]",alhvít,2,"['lvensf', 2]",True,False
beittir,3,"['sfg2eþ', 1, 'svg2eþ', 1, 'lkfnsf', 1]",beitir,21,"['sfg3en', 19, 'sfg2en', 2]",True,False
trompett,1,"['nkeo', 1]",trompet,3,"['nhen', 2, 'nheo', 1]",True,False
höttum,4,"['nkfþ', 4]",hötum,2,"['sfg1fn', 2]",True,False
steyttir,1,"['lkfnsf', 1]",steytir,4,"['sfg3en', 4]",True,False
mettum,1,"['lvfþsf', 1]",metum,11,"['nhfþ', 9, 'nvfþ', 2]",True,False
gáttum,3,"['nvfþ', 3]",gátum,173,"['sfg1fþ', 165, 'sfg1fn', 4, 'nvfþ', 4]",False,False
skreytta,5,"['lveosf', 5]",skreyta,43,"['sng', 43]",True,False
nótta,3,"['nvfe', 3]",nóta,6,"['sng', 3, 'sfg1en', 2, 'sfg3fn', 1]",True,False
vanþakklátt,3,"['lhensf', 3]",vanþakklát,5,"['lvensf', 5]",True,False
lýttur,1,"['lkensf', 1]",lýtur,50,"['sfg3en', 50]",True,False
kætti,3,"['sfg3eþ', 3]",kæti,37,"['nveþ', 28, 'nven', 4, 'svg3en', 3, 'nvee', 1, 'nveo', 1]",True,False
bláleitt,1,"['lhensf', 1]",bláleit,9,"['lhfnsf', 4, 'lvensf', 4, 'lhfosf', 1]",True,False
fleyttu,1,"['sfg3fþ', 1]",fleytu,3,"['nveo', 1, 'nveþ', 1, 'nvee', 1]",True,False
döggvott,3,"['lheosf', 3]",döggvot,1,"['lhfnsf', 1]",True,False
beinhvítt,1,"['lheosf', 1]",beinhvít,1,"['lvensf', 1]",True,False
bleyttu,2,"['sfg3fþ', 2]",bleytu,12,"['nveþ', 7, 'nveo', 4, 'nvee', 1]",True,False
umbreytta,1,"['lveosf', 1]",umbreyta,13,"['sng', 12, 'sfg3fn', 1]",True,False
gulhvítt,1,"['lheosf', 1]",gulhvít,1,"['lvensf', 1]",True,False
fettið,1,"['sbg2fn', 1]",fetið,11,"['nheog', 11]",True,False
gættir,4,"['nvfo', 2, 'nvfn', 1, 'svg2eþ', 1]",gætir,177,"['sfg3en', 90, 'svg2eþ', 82, 'sfg2en', 3, 'nken', 2]",False,False
parketti,1,"['nheþ', 1]",parketi,1,"['nheþ', 1]",False,True
hnýttir,2,"['lkfnsf', 1, 'sfg2eþ', 1]",hnýtir,4,"['sfg3en', 4]",True,False
parkettið,5,"['nheng', 4, 'nheog', 1]",parketið,1,"['nheog', 1]",False,False
parkett,7,"['nheo', 4, 'nhen', 3]",parket,2,"['nhen', 2]",False,False
sveitta,2,"['lkfosf', 1, 'lveosf', 1]",sveita,23,"['nvfe', 13, 'nkee', 5, 'nkeþ', 2, 'sng', 1, 'sfg3fn', 1, 'nkeo', 1]",True,False
kríthvítt,1,"['lhensf', 1]",kríthvít,1,"['lhfnsf', 1]",True,False
parkettinu,3,"['nheþg', 3]",parketinu,1,"['nheþg', 1]",False,True
langleitt,1,"['lheosf', 1]",langleit,3,"['lvensf', 3]",True,False
umbreyttist,3,"['sfm3eþ', 3]",umbreytist,5,"['sfm3en', 5]",True,False
mett,1,"['lhensf', 1]",met,23,"['nhen', 9, 'sfg1en', 8, 'nhfn', 3, 'nhfo', 2, 'nheo', 1]",True,False
hvítta,1,"['sng', 1]",hvíta,257,"['lveosf', 71, 'x', 38, 'lkfosf', 29, 'lheþvf', 28, 'lheovf', 21, 'sng', 20, 'lkeþvf', 11, 'nven', 9, 'lkeovf', 8, 'lvenvf', 7, 'lhenvf', 6, 'sfg3fn', 4, 'sfg1en', 3, 'lheevf', 2]",False,False
sveittar,3,"['lvfnsf', 3]",sveitar,15,"['nvee', 14, 'nvfo', 1]",True,False
kúttmaga,1,"['nkeo', 1]",kútmaga,1,"['nkeþ', 1]",True,False
reyttum,1,"['lkeþsf', 1]",reytum,11,"['nvfþ', 9, 'sfg1fn', 2]",True,False
kímileitt,1,"['lheosf', 1]",kímileit,2,"['lvensf', 2]",True,False
hittuð,2,"['sfg2fþ', 1, 'svg2fþ', 1]",hituð,9,"['sþgven', 8, 'lhfnsf', 1]",True,False
vættu,2,"['sfg3fþ', 1, 'sbg2en', 1]",vætu,9,"['nveo', 6, 'nveþ', 3]",True,False
fálátt,1,"['lhensf', 1]",fálát,3,"['lvensf', 3]",True,False
fattast,1,"['snm', 1]",fatast,10,"['snm', 4, 'sfm3en', 3, 'ssm', 3]",False,False
flöttu,1,"['sfg3fþ', 1]",flötu,6,"['lheþsf', 6]",True,False
mislitt,1,"['lhensf', 1]",mislit,1,"['lhfosf', 1]",True,False
bláhvítt,1,"['lheosf', 1]",bláhvít,2,"['lvensf', 1, 'lhfosf', 1]",True,False
skjóttu,4,"['sbg2en', 3, 'lvfþvf', 1]",skjótu,1,"['lkfnvf', 1]",True,False
hlandblautt,1,"['lhensf', 1]",hlandblaut,1,"['lvensf', 1]",True,False
bittu,1,"['sbg2en', 1]",bitu,12,"['sfg3fþ', 12]",True,False
skjannahvítt,2,"['lhensf', 1, 'lheosf', 1]",skjannahvít,5,"['lvensf', 4, 'lhfnsf', 1]",True,False
totta,6,"['sng', 4, 'nkeþ', 1, 'sfg3fn', 1]",tota,1,"['nkeþ', 1]",False,False
grýtta,7,"['lveosf', 6, 'lkeovf', 1]",grýta,6,"['sng', 3, 'nven', 3]",True,False
búlduleitt,1,"['lheosf', 1]",búlduleit,2,"['lvensf', 2]",True,False
fett,1,"['ssg', 1]",fet,47,"['nhfn', 23, 'nheo', 13, 'nhen', 6, 'nhfo', 5]",True,False
kringluleitt,3,"['lhensf', 2, 'lheosf', 1]",kringluleit,1,"['lvensf', 1]",True,False
óstýrilátt,3,"['lhensf', 3]",óstýrilát,1,"['lvensf', 1]",True,False
ástheitt,1,"['lheosf', 1]",ástheit,1,"['lvensf', 1]",True,False
brettunum,2,"['nvfþg', 2]",bretunum,14,"['nkfþg', 14]",True,False
hrotta,3,"['nkfe', 1, 'nkee', 1, 'nkeo', 1]",hrota,1,"['nven', 1]",True,False
hrottum,1,"['nkfþ', 1]",hrotum,2,"['nvfþ', 2]",True,False
flattur,1,"['lkensf', 1]",flatur,25,"['lkensf', 25]",False,True
jafnfljótt,2,"['lhensf', 1, 'lheosf', 1]",jafnfljót,1,"['lhfnsf', 1]",True,False
akfeitt,1,"['lhensf', 1]",akfeit,1,"['lvensf', 1]",True,False
reyttir,1,"['sfg2eþ', 1]",reytir,1,"['sfg3en', 1]",True,False
spikfeitt,1,"['lheosf', 1]",spikfeit,2,"['lvensf', 2]",True,False
matta,13,"['nkeos', 4, 'nkees', 4, 'nkeþs', 3, 'sfg3fn', 1, 'lveosf', 1]",mata,17,"['sng', 8, 'nven', 6, 'nkfo', 3]",True,False
snýttu,3,"['sfg3fþ', 2, 'sbg2en', 1]",snýtu,1,"['nveo', 1]",True,False
spýttu,1,"['sfg3fþ', 1]",spýtu,34,"['nveo', 20, 'nveþ', 12, 'nvee', 2]",True,False
glitt,1,"['ssg', 1]",glit,1,"['nheo', 1]",True,False
matt,11,"['e', 10, 'lhensf', 1]",mat,546,"['nkeo', 250, 'nkeþ', 129, 'nhen', 83, 'nheo', 62, 'sfg3eþ', 12, 'sfg1eþ', 10]",True,False
tómlátt,1,"['lhensf', 1]",tómlát,3,"['lhfosf', 2, 'lvensf', 1]",True,False
lætt,3,"['ssg', 3]",læt,249,"['sfg1en', 249]",True,False
ámáttlega,4,"['aa', 4]",ámátlega,9,"['aa', 9]",False,True
latti,5,"['sfg3eþ', 5]",lati,4,"['nheþ', 4]",True,False
kættist,5,"['sfm3eþ', 4, 'sfm1eþ', 1]",kætist,3,"['sfm3en', 2, 'svm3en', 1]",True,False
innrætta,1,"['lveosf', 1]",innræta,6,"['sng', 5, 'sfg3fn', 1]",True,False
holdvott,1,"['lhensf', 1]",holdvot,2,"['lhfnsf', 1, 'lvensf', 1]",True,False
settinu,2,"['nheþg', 2]",setinu,13,"['nheþg', 13]",False,True
rottuðu,3,"['sfg3fþ', 3]",rotuðu,2,"['sfg3fþ', 2]",False,True
ámáttlegustu,1,"['lkfnve', 1]",ámátlegustu,1,"['lhfþve', 1]",True,False
veittan,3,"['lkeosf', 3]",veitan,3,"['nveng', 3]",True,False
niðurlútt,1,"['lhensf', 1]",niðurlút,18,"['lvensf', 14, 'lhfnsf', 4]",True,False
sundurleitt,3,"['lhensf', 2, 'lheosf', 1]",sundurleit,5,"['lvensf', 3, 'lhfosf', 1, 'lhfnsf', 1]",True,False
flýttir,1,"['lkfnsf', 1]",flýtir,67,"['sfg3en', 64, 'nken', 2, 'sfg2en', 1]",True,False
mjallhvítt,1,"['lheosf', 1]",mjallhvít,3,"['nvens', 3]",True,False
lattir,1,"['lkfnsf', 1]",latir,8,"['lkfnsf', 8]",False,True
skyttu,1,"['nvee', 1]",skytu,4,"['svg3fþ', 4]",True,False
móttak,1,"['nhen', 1]",mótak,1,"['nhen', 1]",False,True
samneytti,1,"['sfg3eþ', 1]",samneyti,28,"['nheþ', 14, 'nheo', 10, 'nhen', 3, 'svg3en', 1]",True,False
eftirlátt,1,"['lhensf', 1]",eftirlát,2,"['lvensf', 2]",True,False
hagnýtti,1,"['sfg1eþ', 1]",hagnýti,2,"['lkenvf', 1, 'svg3fn', 1]",True,False
þrálátt,1,"['lhensf', 1]",þrálát,2,"['lvensf', 2]",True,False
lítillátt,1,"['lheosf', 1]",lítillát,2,"['lvensf', 2]",True,False
svarthvítt,2,"['lheosf', 1, 'lhensf', 1]",svarthvít,3,"['lvensf', 3]",True,False
áttið,1,"['sfg2fn', 1]",átið,1,"['nheng', 1]",True,False
vittu,5,"['sbg2en', 5]",vitu,1,"['nveo', 1]",True,False
ofþreyttu,1,"['sfg3fþ', 1]",ofþreytu,2,"['nveþ', 1, 'nvee', 1]",True,False
