Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical
syndi,4,"['nhfn', 2, 'sfg1en', 2]",synti,39,"['sfg3eþ', 35, 'sfg1eþ', 4]",True,False
öfgakennd,2,"['lhfnsf', 1, 'lvensf', 1]",öfgakennt,1,"['lhensf', 1]",True,False
framlengd,1,"['sþgven', 1]",framlengt,9,"['lhensf', 4, 'ssg', 3, 'lheosf', 2]",True,False
steind,18,"['nven', 10, 'nveo', 3, 'nveþ', 3, 'lhfosf', 2]",steint,1,"['lhensf', 1]",True,False
hástemmd,6,"['lhfnsf', 3, 'lvensf', 2, 'lhfosf', 1]",hástemmt,1,"['lhensf', 1]",True,False
valdir,27,"['sþgkfn', 20, 'sfg2eþ', 4, 'lkfnsf', 3]",valtir,2,"['lkfnsf', 2]",False,False
lendur,10,"['nvfo', 6, 'lkensf', 2, 'nkfn', 1, 'nvfn', 1]",lentur,16,"['sþgken', 13, 'lkensf', 3]",False,False
eldar,20,"['sfg3en', 10, 'nkfn', 9, 'sfg2en', 1]",eltar,2,"['lvfosf', 1, 'sþgvfn', 1]",True,False
dýri,24,"['nheþ', 22, 'lkenvf', 2]",týri,107,"['sfg1en', 90, 'svg1en', 10, 'svg3en', 6, 'svg3fn', 1]",True,False
dotta,9,"['sfg3fn', 5, 'sng', 3, 'nkeo', 1]",totta,6,"['sng', 4, 'nkeþ', 1, 'sfg3fn', 1]",False,False
dám,10,"['nkeo', 10]",tám,9,"['nvfþ', 8, 'nvfþs', 1]",True,False
viðurkennd,12,"['sþgven', 7, 'sþghfo', 2, 'sþghfn', 2, 'lhfnsf', 1]",viðurkennt,46,"['ssg', 35, 'lhensf', 6, 'sþghen', 5]",True,False
dómar,22,"['nkfn', 22]",tómar,38,"['lvfosf', 21, 'lvfnsf', 17]",True,False
holdinu,9,"['nheþg', 9]",holtinu,21,"['nheþg', 16, 'nheþgs', 5]",False,False
punda,5,"['nhfe', 4, 'sng', 1]",punta,6,"['sng', 6]",False,False
felld,24,"['sþgven', 20, 'lvensf', 2, 'sþghfn', 2]",fellt,45,"['ssg', 30, 'lhensf', 7, 'sþghen', 6, 'lheosf', 2]",True,False
dóms,30,"['nkee', 22, 'nhen', 5, 'nheþ', 1, 'nheþg', 1, 'nheng', 1]",tóms,2,"['nhee', 2]",True,False
efnd,1,"['lhfnsf', 1]",efnt,58,"['sþghen', 47, 'ssg', 11]",True,False
eldið,2,"['sbg2fn', 1, 'nheog', 1]",eltið,2,"['sbg2fn', 2]",False,False
gengd,1,"['nveo', 1]",gengt,4,"['lhensf', 2, 'aþ', 2]",True,False
fyrrgreind,16,"['lvensf', 7, 'lhfnsf', 5, 'lhfosf', 4]",fyrrgreint,6,"['lhensf', 3, 'lheosf', 3]",True,False
framangreind,7,"['lvensf', 4, 'lhfosf', 2, 'lhfnsf', 1]",framangreint,2,"['lhensf', 1, 'lheosf', 1]",True,False
dyggur,1,"['lkensf', 1]",tyggur,8,"['sfg3en', 7, 'sfg2en', 1]",True,False
skemmda,9,"['nvfe', 6, 'lveosf', 2, 'lvenvf', 1]",skemmta,118,"['sng', 114, 'sfg3fn', 4]",True,False
syndum,14,"['nvfþ', 12, 'sfg1fn', 1, 'lkeþsf', 1]",syntum,3,"['sfg1fþ', 3]",True,False
dæmir,8,"['sfg3en', 6, 'sfg2en', 2]",tæmir,12,"['sfg3en', 11, 'sfg2en', 1]",False,True
umkringd,18,"['lvensf', 14, 'lhfnsf', 3, 'lhfosf', 1]",umkringt,7,"['lhensf', 4, 'ssg', 3]",True,False
dýranna,8,"['nhfeg', 8]",týranna,1,"['nvfeg', 1]",True,False
döfinni,5,"['nveþg', 5]",töfinni,1,"['nveþg', 1]",False,True
doppunum,2,"['nvfþg', 2]",toppunum,1,"['nkfþg', 1]",True,False
lundar,4,"['nkfn', 2, 'nvee', 1, 'nkees', 1]",luntar,1,"['nkfn', 1]",False,False
doppur,2,"['nvfn', 1, 'nvfo', 1]",toppur,1,"['nken', 1]",True,False
holdum,10,"['nhfþ', 10]",holtum,17,"['nhfþs', 13, 'nhfþ', 4]",False,False
uppseld,1,"['lvensf', 1]",uppselt,4,"['lhensf', 4]",True,False
dengdi,1,"['sfg3eþ', 1]",tengdi,56,"['sfg3eþ', 36, 'sfg1eþ', 12, 'lkenvf', 6, 'svg1eþ', 1, 'svg3eþ', 1]",False,False
gleymd,17,"['lvensf', 9, 'lhfnsf', 7, 'lhfosf', 1]",gleymt,278,"['ssg', 246, 'sþghen', 26, 'lhensf', 5, 'lheosf', 1]",True,False
rendur,13,"['nvfn', 7, 'nvfo', 5, 'lkensf', 1]",rentur,1,"['nvfn', 1]",False,False
límkennd,2,"['lvensf', 1, 'lhfosf', 1]",límkennt,1,"['lhensf', 1]",True,False
einhendur,1,"['lkensf', 1]",einhentur,3,"['lkensf', 3]",False,True
dæmdar,5,"['lvfnsf', 5]",tæmdar,3,"['lvfnsf', 3]",False,True
strengd,8,"['lhfnsf', 5, 'lvensf', 3]",strengt,7,"['ssg', 4, 'sþghen', 2, 'lhensf', 1]",True,False
svonefnd,16,"['lhfosf', 6, 'lhfnsf', 5, 'lvensf', 5]",svonefnt,21,"['lheosf', 12, 'lhensf', 9]",True,False
valdar,11,"['sþgvfn', 6, 'lvfnsf', 4, 'lvfosf', 1]",valtar,2,"['lvfnsf', 1, 'sfg3en', 1]",False,False
efld,3,"['lvensf', 2, 'sþgven', 1]",eflt,3,"['ssg', 3]",True,False
lind,14,"['nven', 7, 'nveþ', 4, 'nveo', 2, 'nvens', 1]",lint,3,"['lhensf', 3]",True,False
efnagreind,3,"['lvensf', 2, 'lhfnsf', 1]",efnagreint,1,"['lhensf', 1]",True,False
holdið,26,"['nheog', 17, 'nheng', 9]",holtið,23,"['nheog', 15, 'nhengs', 5, 'nheng', 3]",False,False
samtengd,3,"['lhfnsf', 2, 'lvensf', 1]",samtengt,3,"['lhensf', 3]",True,False
þokukennd,5,"['lvensf', 3, 'lhfosf', 1, 'lhfnsf', 1]",þokukennt,5,"['lhensf', 5]",True,False
skemmd,8,"['lvensf', 3, 'nven', 3, 'lhfosf', 1, 'nveo', 1]",skemmt,98,"['lhensf', 54, 'ssg', 35, 'sþghen', 9]",True,False
gildu,5,"['lheþsf', 5]",giltu,12,"['sfg3fþ', 8, 'svg3fþ', 4]",True,False
aðgreind,9,"['lhfnsf', 6, 'lvensf', 2, 'lhfosf', 1]",aðgreint,6,"['lhensf', 3, 'ssg', 2, 'lheosf', 1]",True,False
auðkennd,6,"['sþghfn', 5, 'lhfnsf', 1]",auðkennt,6,"['sþghen', 6]",True,False
áðurnefnd,3,"['lvensf', 2, 'lhfnsf', 1]",áðurnefnt,1,"['lheosf', 1]",True,False
pyndingar,7,"['nvfo', 5, 'nvfn', 2]",pyntingar,5,"['nvfo', 5]",False,False
bendi,21,"['sfg1en', 11, 'svg3en', 8, 'svg3fn', 2]",benti,587,"['sfg3eþ', 541, 'sfg1eþ', 41, 'svg3eþ', 5]",True,False
dæmdu,8,"['sfg3fþ', 5, 'lheþsf', 2, 'lveþvf', 1]",tæmdu,1,"['sbg2en', 1]",True,False
pynda,2,"['sng', 2]",pynta,5,"['sng', 5]",False,True
fullgild,6,"['lvensf', 5, 'lhfnsf', 1]",fullgilt,2,"['lheosf', 1, 'ssg', 1]",True,False
gild,31,"['lvensf', 19, 'lhfnsf', 9, 'lhfosf', 3]",gilt,21,"['lheosf', 9, 'lhensf', 6, 'ssg', 6]",True,False
skilgreind,11,"['sþgven', 5, 'sþghfn', 4, 'lhfosf', 1, 'lvensf', 1]",skilgreint,30,"['sþghen', 17, 'ssg', 11, 'lheosf', 1, 'lhensf', 1]",True,False
stórfelld,5,"['lvensf', 2, 'lhfosf', 2, 'lhfnsf', 1]",stórfellt,3,"['lhensf', 2, 'lheosf', 1]",True,False
fokheld,3,"['lvensf', 3]",fokhelt,3,"['lhensf', 2, 'lheosf', 1]",True,False
tilgreind,18,"['sþghfn', 14, 'sþgven', 4]",tilgreint,12,"['sþghen', 9, 'ssg', 1, 'lhensf', 1, 'lheosf', 1]",True,False
álímd,2,"['lhfosf', 1, 'lvensf', 1]",álímt,1,"['lhensf', 1]",True,False
dekur,4,"['nheo', 4]",tekur,1431,"['sfg3en', 1382, 'sfg2en', 48, 'nvfn', 1]",True,False
hrindi,3,"['sfg1en', 2, 'nkeþ', 1]",hrinti,24,"['sfg3eþ', 19, 'sfg1eþ', 5]",True,False
skemmdi,12,"['sfg3eþ', 11, 'sfg1eþ', 1]",skemmti,48,"['sfg3eþ', 31, 'sfg1eþ', 11, 'svg3eþ', 2, 'lkenvf', 2, 'svg3en', 1, 'svg3fn', 1]",False,False
tilnefnd,2,"['sþgven', 2]",tilnefnt,7,"['ssg', 7]",True,False
sendist,4,"['sfm3eþ', 2, 'svm3en', 1, 'sfm3en', 1]",sentist,5,"['sfm3eþ', 5]",False,False
yfirborðskennd,6,"['lvensf', 4, 'lhfnsf', 2]",yfirborðskennt,1,"['lhensf', 1]",True,False
dottaði,9,"['sfg3eþ', 7, 'sfg1eþ', 2]",tottaði,6,"['sfg3eþ', 6]",False,False
valdan,2,"['lkeosf', 2]",valtan,1,"['lkeosf', 1]",False,True
pyndingum,3,"['nvfþ', 3]",pyntingum,7,"['nvfþ', 7]",False,True
framseld,1,"['lvensf', 1]",framselt,14,"['ssg', 9, 'lhensf', 5]",True,False
úreldast,1,"['snm', 1]",úreltast,1,"['lheose', 1]",True,False
ofangreind,4,"['lvensf', 3, 'lhfnsf', 1]",ofangreint,6,"['lhensf', 4, 'lheosf', 2]",True,False
gagnrýnd,7,"['sþgven', 6, 'lvensf', 1]",gagnrýnt,11,"['ssg', 7, 'x', 2, 'lhensf', 1, 'sþghen', 1]",True,False
óskilgreind,1,"['lhfosf', 1]",óskilgreint,1,"['lhensf', 1]",True,False
fyrrnefnd,1,"['lhfosf', 1]",fyrrnefnt,2,"['lheosf', 2]",True,False
þrennd,4,"['nveþ', 2, 'nven', 2]",þrennt,24,"['lhensf', 13, 'lheosf', 11]",True,False
velda,1,"['nhfe', 1]",velta,307,"['sng', 265, 'sfg3fn', 27, 'nven', 12, 'nvfe', 3]",True,False
tilviljunarkennd,3,"['lvensf', 2, 'lhfosf', 1]",tilviljunarkennt,2,"['lhensf', 2]",True,False
óskyld,4,"['lhfnsf', 3, 'lhfosf', 1]",óskylt,3,"['lhensf', 2, 'lheosf', 1]",True,False
dölum,54,"['nkfþ', 29, 'nkfþs', 25]",tölum,97,"['sfg1fn', 65, 'nvfþ', 23, 'svg1fn', 9]",True,False
fjarstæðukennd,8,"['lvensf', 8]",fjarstæðukennt,11,"['lhensf', 8, 'aa', 3]",True,False
ofurseld,3,"['lvensf', 3]",ofurselt,6,"['ssg', 3, 'lhensf', 3]",True,False
gróðursæld,3,"['nveþ', 2, 'nven', 1]",gróðursælt,3,"['lheosf', 2, 'lhensf', 1]",True,False
lundi,10,"['nkeþs', 6, 'nken', 2, 'nkeþ', 2]",lunti,1,"['nken', 1]",False,False
glaðlynd,3,"['lvensf', 3]",glaðlynt,1,"['lhensf', 1]",True,False
sífelld,9,"['lvensf', 7, 'lhfosf', 1, 'lhfnsf', 1]",sífellt,390,"['aa', 388, 'lheosf', 1, 'lhensf', 1]",True,False
ferhyrnd,2,"['lvensf', 2]",ferhyrnt,3,"['lhensf', 3]",True,False
einkennd,1,"['lvensf', 1]",einkennt,9,"['ssg', 9]",True,False
lendar,16,"['nvfo', 6, 'nvee', 6, 'nvfn', 2, 'lvfosf', 1, 'lvfnsf', 1]",lentar,1,"['sþgvfn', 1]",True,False
vatnsheld,6,"['lhfnsf', 4, 'lvensf', 2]",vatnshelt,1,"['lhensf', 1]",True,False
hvelfd,3,"['lvensf', 2, 'lhfnsf', 1]",hvelft,1,"['ssg', 1]",True,False
lífsreynd,4,"['lvensf', 3, 'lhfnsf', 1]",lífsreynt,1,"['lhensf', 1]",True,False
dottar,3,"['sfg3en', 2, 'nkfn', 1]",tottar,3,"['sfg3en', 2, 'nkfn', 1]",False,True
blíðlynd,3,"['lvensf', 3]",blíðlynt,1,"['lhensf', 1]",True,False
dæi,14,"['svg3eþ', 10, 'svg1eþ', 4]",tæi,1,"['sfg1en', 1]",True,False
rænd,4,"['lhfnsf', 3, 'lvensf', 1]",rænt,50,"['sþghen', 25, 'ssg', 24, 'lhensf', 1]",True,False
friðsæld,6,"['nven', 4, 'nveo', 2]",friðsælt,13,"['lhensf', 10, 'lheosf', 3]",True,False
pyndaðir,1,"['sþgkfn', 1]",pyntaðir,1,"['lkfnsf', 1]",True,False
hendast,8,"['sfm3fn', 7, 'snm', 1]",hentast,2,"['lhense', 2]",True,False
dý,3,"['nheo', 2, 'nhen', 1]",tý,4,"['nkeo', 2, 'nkeos', 1, 'nkeþs', 1]",True,False
brosmild,8,"['lvensf', 7, 'lhfosf', 1]",brosmilt,1,"['lhensf', 1]",True,False
eldum,5,"['sfg1fn', 3, 'nkfþ', 1, 'svg1fn', 1]",eltum,8,"['sfg1fn', 5, 'sfg1fþ', 3]",False,False
dólum,2,"['sfg1fn', 2]",tólum,11,"['nhfþ', 11]",True,False
dals,3,"['nkee', 3]",tals,15,"['nhee', 15]",True,False
sannreynd,1,"['nveþ', 1]",sannreynt,5,"['ssg', 5]",True,False
frumsýnd,1,"['sþgven', 1]",frumsýnt,2,"['sþghen', 2]",True,False
pyndingunum,1,"['nvfþg', 1]",pyntingunum,2,"['nvfþg', 2]",False,True
holds,3,"['nhee', 3]",holts,2,"['nhee', 1, 'nhees', 1]",False,False
ógild,15,"['lhfnsf', 10, 'lvensf', 5]",ógilt,4,"['lhensf', 3, 'lheosf', 1]",True,False
veldist,1,"['svm3eþ', 1]",veltist,37,"['sfm3eþ', 37]",True,False
drekkti,9,"['sfg3eþ', 8, 'x', 1]",trekkti,3,"['sfg3eþ', 2, 'sfg1eþ', 1]",False,False
dældi,5,"['sfg3eþ', 5]",tældi,1,"['sfg3eþ', 1]",False,True
ógildi,3,"['lkenvf', 2, 'svg3en', 1]",ógilti,1,"['sfg3eþ', 1]",True,False
bótaskyld,1,"['lvensf', 1]",bótaskylt,6,"['lhensf', 5, 'lheosf', 1]",True,False
skattskyld,1,"['lvensf', 1]",skattskylt,1,"['lhensf', 1]",True,False
löggildur,2,"['lkensf', 2]",löggiltur,12,"['lkensf', 12]",False,True
fyrnd,1,"['lvensf', 1]",fyrnt,2,"['lheosf', 1, 'lhensf', 1]",True,False
ógildar,3,"['lvfnsf', 3]",ógiltar,1,"['lvfnsf', 1]",False,True
dæmist,4,"['sfm3en', 4]",tæmist,8,"['sfm3en', 6, 'svm3en', 1, 'sfm1en', 1]",False,False
afhendi,5,"['sfg1en', 2, 'svg3fn', 2, 'lkenvf', 1]",afhenti,56,"['sfg3eþ', 50, 'sfg1eþ', 5, 'svg1eþ', 1]",True,False
jafngild,2,"['lvensf', 1, 'lhfnsf', 1]",jafngilt,2,"['ssg', 2]",True,False
eldumst,3,"['sfm1fn', 3]",eltumst,1,"['sfm1fþ', 1]",True,False
millilendum,1,"['sfg1fn', 1]",millilentum,3,"['sfg1fþ', 3]",True,False
loftkennd,4,"['lhfnsf', 3, 'lhfosf', 1]",loftkennt,4,"['lhensf', 4]",True,False
dali,59,"['nkfo', 48, 'nkfos', 8, 'svg3fn', 3]",tali,225,"['nheþ', 160, 'svg3en', 34, 'svg1en', 18, 'svg3fn', 13]",False,False
glerkennd,2,"['lhfnsf', 2]",glerkennt,4,"['lhensf', 3, 'lheosf', 1]",True,False
mældu,16,"['sfg3fþ', 13, 'lheþsf', 2, 'lvfþvf', 1]",mæltu,75,"['lheþsf', 58, 'sfg3fþ', 14, 'svg3fþ', 2, 'lhfnvf', 1]",False,False
mældist,14,"['sfm3eþ', 14]",mæltist,16,"['sfm3eþ', 14, 'sfm1eþ', 2]",False,False
dalsins,6,"['nkeeg', 6]",talsins,93,"['nheeg', 93]",True,False
árdali,1,"['nkfo', 1]",ártali,1,"['nheþ', 1]",True,False
árdala,1,"['nkfe', 1]",ártala,3,"['nhfe', 3]",True,False
deigum,1,"['lkfþsf', 1]",teigum,1,"['nkfþ', 1]",True,False
leirkennd,2,"['lhfnsf', 2]",leirkennt,1,"['lheosf', 1]",True,False
dengingar,1,"['nvee', 1]",tengingar,10,"['nvfn', 6, 'nvee', 2, 'nvfo', 2]",False,False
dölunum,6,"['nkfþg', 6]",tölunum,6,"['nvfþg', 6]",True,False
dálknum,1,"['nkeþg', 1]",tálknum,3,"['nhfþ', 3]",True,False
árdal,1,"['nkeo', 1]",ártal,7,"['nhen', 4, 'nheo', 3]",True,False
selda,1,"['lhenvf', 1]",selta,15,"['nven', 14, 'sng', 1]",True,False
skelfd,15,"['lvensf', 13, 'lhfnsf', 1, 'lhfosf', 1]",skelft,4,"['ssg', 4]",True,False
tvennd,2,"['nveþ', 1, 'nven', 1]",tvennt,149,"['lheosf', 90, 'lhensf', 59]",True,False
skotheld,2,"['lhfosf', 1, 'lvensf', 1]",skothelt,1,"['lhensf', 1]",True,False
föld,1,"['lvensf', 1]",fölt,10,"['lhensf', 6, 'lheosf', 4]",True,False
dolla,2,"['nven', 2]",tolla,32,"['nven', 9, 'sng', 8, 'nkfo', 3, 'nkeo', 3, 'nkeþ', 2, 'nkfe', 2, 'sfg3fn', 2, 'sfg1en', 1, 'nkee', 1, 'nkfe', 1]",False,False
dott,1,"['nhen', 1]",tott,1,"['e', 1]",True,False
deiti,7,"['nheþ', 7]",teiti,12,"['nheþ', 3, 'nheo', 3, 'nkeþs', 3, 'nhen', 2, 'nvee', 1]",False,False
dá,6,"['nheo', 3, 'sfg3fn', 2, 'nhen', 1]",tá,18,"['nheo', 7, 'nveþ', 4, 'nveo', 3, 'nhfn', 2, 'nhen', 2]",False,False
pínd,3,"['lvensf', 2, 'ta', 1]",pínt,2,"['lhensf', 1, 'ssg', 1]",True,False
dæmdum,7,"['sfg1fþ', 5, 'lkeþsf', 2]",tæmdum,4,"['lhfþsf', 2, 'sfg1fþ', 1, 'lkeþsf', 1]",False,False
geldur,6,"['lkensf', 2, 'sfg3en', 2, 'sfg2en', 2]",geltur,1,"['lkensf', 1]",False,False
valdur,12,"['lkensf', 12]",valtur,10,"['lkensf', 10]",False,True
eldir,4,"['sfg3en', 3, 'sfg2en', 1]",eltir,29,"['sfg3en', 29]",False,False
dottuðu,2,"['sfg3fþ', 2]",tottuðu,1,"['sfg3fþ', 1]",False,True
afhendum,1,"['sfg1fn', 1]",afhentum,1,"['sfg1fþ', 1]",True,False
lunda,5,"['nkeo', 2, 'nkfo', 2, 'nvfe', 1]",lunta,1,"['nkeþ', 1]",True,False
hyrnd,2,"['lhfosf', 1, 'lvensf', 1]",hyrnt,2,"['lhensf', 2]",True,False
höld,2,"['nhfo', 1, 'nkeo', 1]",hölt,8,"['lvensf', 8]",True,False
jafngildi,4,"['nheo', 2, 'nheþ', 1, 'nhen', 1]",jafngilti,15,"['sfg3eþ', 14, 'sfg1eþ', 1]",True,False
dána,7,"['lveosf', 2, 'lhenvf', 1, 'lkfosf', 1, 'lvenvf', 1, 'lkeevf', 1, 'lheovf', 1]",tána,12,"['nveog', 10, 'lkeþvf', 1, 'lkeovf', 1]",True,False
dánum,6,"['lhfþsf', 2, 'lkeþsf', 2, 'lkfþsf', 1, 'lvfþsf', 1]",tánum,76,"['nvfþg', 70, 'lkfþsf', 4, 'lhfþsf', 1, 'lkeþsf', 1]",False,False
drekkir,5,"['sfg3en', 4, 'sfg2en', 1]",trekkir,1,"['sfg3en', 1]",False,False
dæmdist,3,"['sfm3eþ', 3]",tæmdist,10,"['sfm3eþ', 10]",False,True
afskræmd,2,"['lhfnsf', 2]",afskræmt,3,"['lhensf', 3]",True,False
skemmdan,1,"['lkeosf', 1]",skemmtan,6,"['nveo', 2, 'nven', 2, 'nveþ', 2]",True,False
skemmdu,2,"['lveþvf', 1, 'lheþsf', 1]",skemmtu,25,"['sfg3fþ', 25]",True,False
ógeðfelld,1,"['lvensf', 1]",ógeðfellt,5,"['lhensf', 5]",True,False
drekktu,12,"['sbg2en', 10, 'sfg3fþ', 2]",trekktu,1,"['sfg3fþ', 1]",False,False
dækja,2,"['nven', 2]",tækja,10,"['nhfe', 9, 'nvfns', 1]",True,False
óreynd,3,"['lvensf', 2, 'lhfosf', 1]",óreynt,1,"['lhensf', 1]",True,False
uppnefnd,2,"['lvensf', 2]",uppnefnt,1,"['ssg', 1]",True,False
hringd,1,"['lhfosf', 1]",hringt,227,"['ssg', 144, 'sþghen', 83]",True,False
deig,2,"['lhfnsf', 1, 'lvensf', 1]",teig,2,"['nkeo', 2]",True,False
einhenda,2,"['sng', 1, 'sfg3fn', 1]",einhenta,1,"['lkfosf', 1]",True,False
drukk,4,"['nkeþ', 3, 'nkeo', 1]",trukk,4,"['nkeþ', 2, 'nkeo', 1, 'nhen', 1]",False,False
tefld,1,"['sþgven', 1]",teflt,13,"['sþghen', 8, 'ssg', 5]",True,False
duggum,1,"['nvfþ', 1]",tuggum,1,"['nvfþ', 1]",False,True
dugguna,1,"['nveog', 1]",tugguna,1,"['nveog', 1]",False,True
duggan,1,"['nveng', 1]",tuggan,2,"['nveng', 2]",False,True
duggunni,1,"['nveþg', 1]",tuggunni,1,"['nveþg', 1]",False,True
dottandi,3,"['slg', 3]",tottandi,2,"['slg', 2]",False,True
smámynd,1,"['nven', 1]",smámynt,5,"['nveo', 3, 'nveþ', 1, 'nven', 1]",False,False
mótsagnakennd,3,"['lvensf', 2, 'lhfnsf', 1]",mótsagnakennt,1,"['lhensf', 1]",True,False
hrelld,2,"['lhfnsf', 1, 'lvensf', 1]",hrellt,1,"['ssg', 1]",True,False
negld,7,"['lvensf', 6, 'lhfnsf', 1]",neglt,6,"['sþghen', 5, 'ssg', 1]",True,False
teymd,2,"['lvensf', 1, 'lhfnsf', 1]",teymt,8,"['ssg', 5, 'lhensf', 3]",True,False
lundann,5,"['nkeog', 5]",luntann,1,"['nkeog', 1]",False,True
stuldur,3,"['nken', 3]",stultur,1,"['nvfo', 1]",True,False
dúndra,1,"['sng', 1]",túndra,2,"['nven', 2]",True,False
kýld,1,"['lvensf', 1]",kýlt,3,"['ssg', 2, 'sþghen', 1]",True,False
flengd,2,"['lvensf', 2]",flengt,3,"['ssg', 3]",True,False
tvítyngd,1,"['lvensf', 1]",tvítyngt,1,"['lhensf', 1]",True,False
dugga,1,"['sng', 1]",tugga,3,"['nven', 3]",True,False
dóni,9,"['nken', 9]",tóni,25,"['nkeþ', 15, 'nheþ', 8, 'svg3fn', 1, 'nken', 1]",False,False
hendumst,1,"['sfm1fn', 1]",hentumst,1,"['sfm1fþ', 1]",True,False
tvílembd,2,"['lvensf', 2]",tvílembt,1,"['lhensf', 1]",True,False
fullreynd,1,"['lvensf', 1]",fullreynt,3,"['sþghen', 3]",True,False
dorg,1,"['nheo', 1]",torg,57,"['nheo', 42, 'nhen', 11, 'nhfo', 4]",False,False
dæmast,1,"['snm', 1]",tæmast,9,"['snm', 6, 'sfm3fn', 3]",False,False
lend,5,"['nveþ', 3, 'nveo', 2]",lent,236,"['ssg', 219, 'lhensf', 10, 'lvensf', 4, 'sþghfn', 3]",True,False
dóna,4,"['nkeo', 2, 'nkeþ', 1, 'nkeþ', 1]",tóna,27,"['nkfo', 13, 'nveog', 4, 'sng', 4, 'nkeo', 3, 'nkfe', 2, 'sfg3fn', 1]",False,False
dengdist,1,"['sfm3eþ', 1]",tengdist,58,"['sfm3eþ', 54, 'svm3eþ', 2, 'sfm1eþ', 2]",False,False
válynd,2,"['lhfnsf', 2]",válynt,1,"['lhensf', 1]",True,False
dollum,2,"['nvfþ', 2]",tollum,1,"['nkfþ', 1]",True,False
niðurbæld,1,"['lvensf', 1]",niðurbælt,6,"['lhensf', 4, 'lheosf', 2]",True,False
alræmd,3,"['lvensf', 2, 'lhfnsf', 1]",alræmt,1,"['lhensf', 1]",True,False
torveld,1,"['lhfnsf', 1]",torvelt,24,"['lhensf', 23, 'lheosf', 1]",True,False
dáta,3,"['nkfe', 2, 'nkfo', 1]",táta,1,"['nven', 1]",True,False
dóninn,2,"['nkeng', 2]",tóninn,31,"['nkeog', 30, 'nkeng', 1]",False,False
dudda,1,"['sng', 1]",tudda,2,"['nkeþ', 1, 'nkeo', 1]",True,False
duddi,1,"['nheþ', 1]",tuddi,4,"['nken', 3, 'nkens', 1]",True,False
hremmd,2,"['lhfnsf', 1, 'lvensf', 1]",hremmt,4,"['ssg', 4]",True,False
fald,2,"['nkeo', 2]",falt,7,"['lhensf', 6, 'lheosf', 1]",True,False
næld,1,"['lhfnsf', 1]",nælt,6,"['ssg', 6]",True,False
fálmkennd,3,"['lhfosf', 2, 'lvensf', 1]",fálmkennt,2,"['lhensf', 1, 'lheosf', 1]",True,False
dóli,1,"['nheþ', 1]",tóli,2,"['nheþ', 2]",False,True
geðfelld,1,"['lvensf', 1]",geðfellt,2,"['lhensf', 2]",True,False
dignað,1,"['ssg', 1]",tignað,3,"['ssg', 3]",False,True
steingeld,2,"['lvensf', 2]",steingelt,1,"['lheosf', 1]",True,False
veld,2,"['sfg1en', 2]",velt,103,"['ssg', 83, 'sþghen', 17, 'sfg1en', 3]",False,False
trygglynd,1,"['lvensf', 1]",trygglynt,1,"['lhensf', 1]",True,False
rignd,1,"['lvensf', 1]",rignt,15,"['ssg', 15]",True,False
hrind,1,"['sbg2en', 1]",hrint,13,"['ssg', 7, 'sþghen', 6]",True,False
víðlend,2,"['lvensf', 1, 'lhfnsf', 1]",víðlent,1,"['lhensf', 1]",True,False
geld,1,"['lvensf', 1]",gelt,9,"['lhensf', 4, 'ssg', 3, 'nhen', 1, 'nheo', 1]",True,False
fermd,2,"['lvensf', 1, 'lhfnsf', 1]",fermt,5,"['lhensf', 4, 'ssg', 1]",True,False
dagi,1,"['e', 1]",tagi,240,"['nheþ', 240]",True,False
gelda,1,"['sng', 1]",gelta,22,"['sng', 16, 'sfg3fn', 6]",False,False
kringd,1,"['lhfnsf', 1]",kringt,2,"['ssg', 1, 'lhensf', 1]",True,False
holdin,1,"['nhfog', 1]",holtin,4,"['nhfog', 2, 'nhfng', 2]",False,False
önuglynd,1,"['lvensf', 1]",önuglynt,1,"['lhensf', 1]",True,False
tilviljanakennd,1,"['lvensf', 1]",tilviljanakennt,2,"['lhensf', 2]",True,False
soldinn,1,"['lkeosf', 1]",soltinn,4,"['lkensf', 3, 'lkeosf', 1]",False,False
duðra,1,"['sng', 1]",tuðra,3,"['nven', 3]",True,False
doll,3,"['nhen', 2, 'e', 1]",toll,17,"['nkeo', 17]",True,False
dún,2,"['nheo', 1, 'nhen', 1]",tún,56,"['nhfo', 25, 'nheo', 14, 'nhen', 7, 'nhfn', 6, 'nheos', 3, 'nhens', 1]",False,False
dengja,1,"['sng', 1]",tengja,109,"['sng', 100, 'sfg3fn', 9]",False,False
rennd,1,"['lvensf', 1]",rennt,47,"['ssg', 31, 'sþghen', 13, 'e', 2, 'lheosf', 1]",True,False
