Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical
farar,5,"['nvee', 5]",varar,18,"['sfg3en', 13, 'lvfnsf', 3, 'nvee', 1, 'sfg2en', 1]",False,False
fár,16,"['lkensf', 13, 'nhen', 2, 'nheo', 1]",vár,1,"['nvee', 1]",True,False
fall,31,"['nhen', 19, 'nheo', 12]",vall,17,"['sfg3eþ', 17]",True,False
feldi,8,"['svg3eþ', 6, 'nkeþ', 2]",veldi,68,"['nheþ', 41, 'svg3eþ', 7, 'nhen', 7, 'nheo', 7, 'nhfn', 4, 'svg1eþ', 2]",False,False
felli,25,"['nheþs', 17, 'svg3en', 3, 'nkeþ', 3, 'sfg1en', 1, 'nheþ', 1]",velli,62,"['nkeþ', 55, 'nkeþs', 4, 'nken', 1, 'svg3en', 1, 'nkfo', 1]",False,False
finnanlegar,2,"['lvfnsf', 2]",vinnanlegar,1,"['lvfnsf', 1]",False,True
fitandi,2,"['slg', 2]",vitandi,38,"['slg', 35, 'lkenof', 3]",False,False
feitu,6,"['lheþsf', 4, 'lveþvf', 1, 'lveovf', 1]",veitu,1,"['nveo', 1]",True,False
fitum,1,"['sfg1fn', 1]",vitum,189,"['sfg1fn', 162, 'nhfþ', 23, 'nkfþ', 4]",False,False
fitni,1,"['svg3en', 1]",vitni,266,"['nhen', 124, 'nheo', 112, 'nhfn', 18, 'nhfo', 6, 'nheþ', 3, 'svg3en', 1, 'nkeþ', 1, 'svg3fn', 1]",False,False
förina,11,"['nveog', 11]",vörina,42,"['nveog', 42]",False,True
fangaði,7,"['sfg3eþ', 7]",vangaði,3,"['sfg3eþ', 2, 'sfg1eþ', 1]",False,False
fálega,9,"['aa', 9]",válega,2,"['lkeþvf', 2]",True,False
foli,4,"['nken', 4]",voli,5,"['nheþ', 4, 'nken', 1]",False,False
fala,7,"['sng', 5, 'lkfosf', 1, 'nkfe', 1]",vala,108,"['nvens', 106, 'nven', 2]",True,False
ófærð,4,"['nven', 2, 'nveþ', 2]",óværð,1,"['nven', 1]",False,False
fönguðu,1,"['sfg3fþ', 1]",vönguðu,3,"['sfg3fþ', 3]",False,True
fagni,1,"['svg3en', 1]",vagni,28,"['nkeþ', 25, 'nkeþs', 3]",True,False
ófært,19,"['lhensf', 17, 'lheosf', 2]",óvært,9,"['lhensf', 5, 'lheosf', 4]",False,True
færan,3,"['lkeosf', 3]",væran,3,"['lkeosf', 3]",False,True
fægð,2,"['lvensf', 2]",vægð,2,"['nveo', 2]",True,False
færari,5,"['lvenvm', 3, 'lkenvm', 2]",værari,1,"['lkenvm', 1]",False,False
strandferðina,1,"['nveog', 1]",strandverðina,2,"['nkfog', 2]",True,False
feldur,1,"['nken', 1]",veldur,236,"['sfg3en', 232, 'sfg2en', 4]",True,False
farmennsku,1,"['nveþ', 1]",varmennsku,1,"['nveo', 1]",True,False
sæfari,10,"['nken', 10]",sævari,57,"['nkeþs', 57]",True,False
farmi,4,"['nkeþ', 4]",varmi,9,"['nken', 9]",True,False
falist,9,"['ssm', 9]",valist,2,"['ssm', 2]",False,True
ferjur,1,"['nvfn', 1]",verjur,8,"['nvfo', 7, 'nvfn', 1]",False,False
fegnar,3,"['lvfnsf', 3]",vegnar,4,"['sfg3en', 4]",True,False
söluferð,4,"['nveþ', 3, 'nveo', 1]",söluverð,8,"['nhen', 4, 'nheo', 4]",True,False
falsaði,4,"['sfg3eþ', 3, 'lkenvf', 1]",valsaði,2,"['sfg3eþ', 2]",False,False
ófarin,4,"['lhfosf', 2, 'lvensf', 1, 'lhfnsf', 1]",óvarin,1,"['lvensf', 1]",False,False
fargar,1,"['sfg3en', 1]",vargar,2,"['nkfn', 2]",True,False
fanganum,20,"['nkeþg', 20]",vanganum,18,"['nkeþg', 18]",False,True
máfunum,1,"['nkfþg', 1]",mávunum,2,"['nkfþg', 2]",False,True
fíkjum,3,"['nvfþ', 3]",víkjum,5,"['sfg1fn', 5]",True,False
fagnar,13,"['sfg3en', 12, 'sfg2en', 1]",vagnar,4,"['nkfn', 4]",True,False
forboði,1,"['nheþ', 1]",vorboði,1,"['nken', 1]",True,False
fitnaði,3,"['sfg3eþ', 2, 'svg3eþ', 1]",vitnaði,55,"['sfg3eþ', 46, 'sfg1eþ', 9]",False,False
fölva,1,"['sng', 1]",völva,4,"['nven', 3, 'nvfe', 1]",True,False
farnaði,2,"['nkeþ', 2]",varnaði,19,"['sfg3eþ', 19]",True,False
færar,2,"['lvfnsf', 1, 'lvfosf', 1]",værar,1,"['aa', 1]",True,False
farnað,4,"['nkeo', 4]",varnað,12,"['ssg', 8, 'nkeo', 3, 'lhensf', 1]",False,False
færðin,7,"['nveng', 7]",værðin,2,"['nveng', 2]",False,True
ófæru,2,"['nveo', 1, 'lheþsf', 1]",óværu,8,"['nveþ', 3, 'nveo', 3, 'lheþsf', 1, 'lvfnvf', 1]",False,False
aðfarar,2,"['nvee', 2]",aðvarar,1,"['sfg3en', 1]",True,False
fitjar,4,"['sfg3en', 4]",vitjar,10,"['sfg3en', 9, 'sfg2en', 1]",False,False
farna,2,"['lveosf', 1, 'lkfosf', 1]",varna,26,"['sng', 23, 'sfg1en', 1, 'sfg3fn', 1, 'nvfe', 1]",True,False
fíns,1,"['lheesf', 1]",víns,11,"['nhee', 11]",True,False
finnir,6,"['svg2en', 6]",vinnir,3,"['svg2en', 3]",False,True
forkunnar,2,"['nvee', 2]",vorkunnar,5,"['nvee', 5]",False,True
feigum,1,"['lkeþsf', 1]",veigum,4,"['nvfþ', 4]",True,False
falsað,5,"['ssg', 4, 'lhensf', 1]",valsað,7,"['ssg', 6, 'lheosf', 1]",False,False
fælir,1,"['sfg3en', 1]",vælir,11,"['sfg3en', 11]",False,True
feika,1,"['sng', 1]",veika,15,"['lveosf', 5, 'lkeevf', 3, 'lheþvf', 2, 'lvenvf', 2, 'lhenvf', 1, 'lkeovf', 1, 'lheovf', 1]",True,False
fargs,6,"['nhee', 6]",vargs,1,"['nkee', 1]",True,False
fægir,1,"['sfg3en', 1]",vægir,8,"['lkfnsf', 5, 'nken', 2, 'svg2eþ', 1]",True,False
firðir,5,"['nkfn', 5]",virðir,79,"['sfg3en', 75, 'nken', 2, 'lkfnsf', 1, 'sfg2en', 1]",True,False
fasa,4,"['nkfe', 2, 'nkeo', 1, 'nkfo', 1]",vasa,109,"['nkeþ', 65, 'nkeo', 26, 'nkfo', 13, 'nkee', 3, 'sng', 2]",False,False
feðrunum,1,"['nkfþg', 1]",veðrunum,2,"['nhfþg', 1, 'nkfþg', 1]",False,False
ófærum,3,"['lkeþsf', 2, 'nvfþ', 1]",óværum,4,"['lkeþsf', 3, 'lvfþsf', 1]",False,False
föld,1,"['lvensf', 1]",völd,65,"['nhfo', 50, 'nhfn', 11, 'lvensf', 4]",False,False
ófætt,6,"['lhensf', 4, 'lheosf', 2]",óvætt,1,"['lhensf', 1]",False,False
fölt,10,"['lhensf', 6, 'lheosf', 4]",völt,4,"['lvensf', 4]",True,False
fölu,7,"['lheþsf', 3, 'lvfnvf', 1, 'lveþvf', 1, 'lveovf', 1, 'lkfþvf', 1]",völu,32,"['nveþs', 21, 'nveos', 6, 'nvees', 3, 'lkfnvf', 1, 'nveþ', 1]",True,False
tæfan,3,"['nveng', 3]",tævan,4,"['nhen', 2, 'nheþ', 2]",True,False
fell,8,"['sfg1en', 3, 'nhfn', 1, 'sfg3eþ', 1, 'nhen', 1, 'sfg1en', 1, 'nhens', 1]",vell,1,"['sfg1en', 1]",False,False
fölsuðum,2,"['lhfþsf', 1, 'svg1fþ', 1]",völsuðum,2,"['sfg1fþ', 2]",True,False
filt,1,"['lhensf', 1]",vilt,310,"['sfg2en', 300, 'lhensf', 9, 'lheosf', 1]",False,False
fitjaði,14,"['sfg3eþ', 12, 'sfg1eþ', 2]",vitjaði,15,"['sfg3eþ', 12, 'svg3eþ', 2, 'sfg1eþ', 1]",False,False
færuð,4,"['svg2fþ', 4]",væruð,32,"['svg2fþ', 32]",False,True
fælt,4,"['ssg', 3, 'lhensf', 1]",vælt,2,"['ssg', 2]",False,False
ófarið,6,"['lheosf', 5, 'lhensf', 1]",óvarið,4,"['lhensf', 3, 'lheosf', 1]",False,True
fölum,8,"['lkfþsf', 3, 'lkeþsf', 3, 'nkfþ', 2]",völum,2,"['nkfþ', 1, 'nvfþ', 1]",False,False
farði,1,"['nken', 1]",varði,149,"['sfg3eþ', 127, 'svg3en', 7, 'sfg1eþ', 7, 'nken', 4, 'x', 2, 'svg1en', 1, 'nkens', 1]",False,False
fældi,7,"['sfg3eþ', 7]",vældi,55,"['sfg3eþ', 50, 'svg3eþ', 3, 'sfg1eþ', 2]",False,False
falur,3,"['nken', 2, 'lkensf', 1]",valur,31,"['nkens', 30, 'nken', 1]",False,False
fen,3,"['nhens', 1, 'nheo', 1, 'nhen', 1]",ven,1,"['sfg1en', 1]",True,False
ófarinn,4,"['nkeng', 2, 'lkensf', 2]",óvarinn,2,"['lkensf', 2]",False,False
fola,6,"['nkeo', 4, 'nkfo', 1, 'nkeþ', 1]",vola,11,"['sng', 9, 'sfg3fn', 1, 'nven', 1]",True,False
finnandi,3,"['nken', 2, 'slg', 1]",vinnandi,26,"['nken', 10, 'lkfeof', 7, 'slg', 3, 'lkeevf', 2, 'lheþof', 1, 'lheosf', 1, 'lvenvf', 1, 'lveovf', 1]",False,False
herfarar,2,"['nvee', 2]",hervarar,1,"['nvees', 1]",True,False
fögnum,2,"['sfg1fn', 2]",vögnum,8,"['nkfþ', 6, 'nvfþ', 2]",True,False
fals,1,"['nheo', 1]",vals,16,"['nkeo', 5, 'nkees', 4, 'nhee', 4, 'nken', 2, 'nkee', 1]",True,False
máfarnir,3,"['nkfng', 3]",mávarnir,6,"['nkfng', 6]",False,True
feld,7,"['nkeo', 7]",veld,2,"['sfg1en', 2]",True,False
fífill,4,"['nkens', 3, 'nken', 1]",vífill,2,"['nkens', 1, 'nken', 1]",False,True
feðraðir,1,"['lkfnsf', 1]",veðraðir,2,"['lkfnsf', 2]",False,True
ólífurnar,1,"['nvfog', 1]",ólívurnar,3,"['nvfog', 3]",False,True
ferju,6,"['nveþ', 4, 'nveo', 2]",verju,1,"['nveo', 1]",False,False
fægðar,2,"['lvfnsf', 2]",vægðar,5,"['nvee', 5]",True,False
feitast,1,"['snm', 1]",veitast,13,"['snm', 13]",False,True
föllum,2,"['nhfþ', 2]",völlum,5,"['nkfþ', 3, 'nkfþs', 2]",True,False
færðina,1,"['nveog', 1]",værðina,1,"['nveog', 1]",False,True
festin,1,"['nveng', 1]",vestin,1,"['nhfng', 1]",True,False
fikrum,1,"['svg1fn', 1]",vikrum,1,"['nkfþs', 1]",True,False
fitnar,2,"['sfg3en', 2]",vitnar,22,"['sfg3en', 20, 'sfg2en', 1, 'nkfn', 1]",False,False
fant,3,"['nkeo', 3]",vant,89,"['lhensf', 89]",True,False
forlagi,2,"['nheþ', 2]",vorlagi,2,"['nheþ', 2]",False,True
fiðri,5,"['nheþ', 5]",viðri,1,"['nkeþ', 1]",True,False
fart,2,"['nven', 1, 'nveþ', 1]",vart,266,"['aa', 220, 'lhensf', 32, 'lheosf', 14]",True,False
fitjuðu,1,"['sfg3fþ', 1]",vitjuðu,1,"['sfg3fþ', 1]",False,True
farma,1,"['nkfo', 1]",varma,42,"['nkeo', 30, 'nkeþ', 6, 'nkee', 4, 'lhenvf', 1, 'lveosf', 1]",True,False
falsa,3,"['sng', 3]",valsa,7,"['sng', 5, 'sfg3fn', 1, 'nkfo', 1]",False,False
fermdust,1,"['sfm3fþ', 1]",vermdust,1,"['sfm3fþ', 1]",False,True
forboðinn,1,"['lkensf', 1]",vorboðinn,2,"['nkeng', 2]",True,False
fald,2,"['nkeo', 2]",vald,168,"['nheo', 145, 'nhen', 23]",True,False
földuð,1,"['lhfnsf', 1]",völduð,1,"['lhfnsf', 1]",False,True
forin,1,"['nveng', 1]",vorin,42,"['nhfog', 41, 'nhfng', 1]",True,False
fermdir,1,"['lkfnsf', 1]",vermdir,1,"['lkfnsf', 1]",False,True
feig,1,"['lvensf', 1]",veig,1,"['nkeo', 1]",True,False
máfur,6,"['nken', 6]",mávur,4,"['nken', 4]",False,True
fermir,1,"['sfg3en', 1]",vermir,10,"['nken', 6, 'sfg3en', 4]",False,False
fika,2,"['sng', 2]",vika,57,"['nven', 52, 'nhfe', 2, 'sfg3fn', 2, 'sfg1en', 1]",True,False
farmann,1,"['nkeo', 1]",varmann,13,"['nkeog', 13]",True,False
farðaður,2,"['lkensf', 2]",varðaður,3,"['lkensf', 3]",False,True
feðruð,1,"['sþghfn', 1]",veðruð,3,"['lhfnsf', 2, 'lvensf', 1]",True,False
fæl,1,"['nkeþ', 1]",væl,22,"['nhen', 10, 'nheo', 9, 'nhfo', 2, 'nhfn', 1]",True,False
forboð,1,"['nheo', 1]",vorboð,2,"['nheo', 1, 'nhen', 1]",False,False
fægt,1,"['ssg', 1]",vægt,17,"['lhensf', 9, 'aa', 6, 'lheosf', 2]",True,False
föndur,1,"['nhen', 1]",vöndur,3,"['nken', 3]",True,False
förðuðu,1,"['lheþsf', 1]",vörðuðu,13,"['sfg3fþ', 13]",True,False
